 it is,Year,Description,Category,Product Code,Product Code Type,Label/Brand,Vendor,Rating Version,Local,Local Description,Fair,Fair Description,Ecological,Ecological Description,Humane,Humane Description,Disqualifier,Disqualifier Description,Cost,Notes,Facility
1,2013,Laffy Taffy S&T Variety,grocery,903046,unknown,Laffy Taffy,Harbor Wholesale,1,no,,no,,no,,na,,yes,,28.84,not real,UW Housing and Food Services
1,2013,Pomodori Italian Sundried Tomato Strips',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,28.7,,UW Housing and Food Services
1,2013,SAUCE SOY W/ DISP,grocery,280,unknown,KIKKO,KIKKOMAN INTERNATIONAL IN,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),28.62,NOT REAL CONTAINS SOY,UW Housing and Food Services
1,2013,"PIE SHELL 2" UNBKD""IE SHE",baked,1610200,unknown,LBA,LES BOULANGERS INC,1,no,,no,,no,,na,,no,,28.6,,UW Housing and Food Services
1,2013,70634 - NYBB PREM RAIS 6,baked,70634,unknown,,Franz Bakery,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,28.6,,UW Housing and Food Services
1,2013,70635 - NYBB PREM WHEAT 6,baked,70635,unknown,,Franz Bakery,1,no,,no,,no,,na,,no,,28.6,,UW Housing and Food Services
1,2013,Niko Niko Cal Rose Rice,grocery,5807930,unknown,Sun Luck,Harbor Wholesale,1,no,,no,,no,,na,,no,,28.6,,UW Housing and Food Services
1,2013,VINEGAR BALSAMIC WHT,grocery,70490,unknown,ROLAN,AMERICAN ROLAND FOOD CORP,1,no,,no,,no,,na,,no,,28.56,,UW Housing and Food Services
1,2013,'Maseca Masa For Tortillas',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,28.56,,UW Housing and Food Services
1,2013,JAM STRWBRY PLAS CUP,grocery,5150000767,unknown,SMUCK,J M SMUCKER CO,1,no,,no,,no,,na,,no,,28.52,Not Real,UW Housing and Food Services
1,2013,Jif 12z Creamy Pntbutter,grocery,3840063,unknown,Jif,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),28.44,,UW Housing and Food Services
1,2013,Napoleon Pkld Asparagus 9.9z,grocery,4000007,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,na,,no,,28.44,,UW Housing and Food Services
1,2013,'Merlino Fancy Tomato Paste (26% Solids)',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,28.4,,UW Housing and Food Services
1,2013,Stride Sl 14's Frvr Fruit,grocery,721771,unknown,Stride,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Acesulfame-Potassium,28.38,,UW Housing and Food Services
1,2013,Gm Gldn Grm Choc Pb Bar,grocery,1002989,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),28.35,,UW Housing and Food Services
1,2013,Max House Frnch Rst Coffe,teacoffee,4440699,unknown,Maxwell,Harbor Wholesale,1,no,,no,,no,,na,,no,,28.28,,UW Housing and Food Services
1,2013,Decaf,teacoffee,,unknown,,Atlas Coffee Co,1,no,,no,,no,,na,,no,,28.25,,UW Housing and Food Services
1,2013,'Zerto Grated Pecorino Italian',dairy,,unknown,,Merlino,1,no,,no,,no,,na,,no,,28.25,,UW Housing and Food Services
1,2013,MARMALADE ORNG,grocery,27251,unknown,SIG5,CARRIAGE HOUSE COMPANIES,1,no,,no,,no,,na,,no,,28.06,,UW Housing and Food Services
1,2013,"WRAP TORTILLA 12" CHIPOTLE NTF""RAP TORTILLA ",grocery,4149341925,unknown,RIO 1,RESERS FINE FOODS INC###,1,no,,no,,no,,na,,no,,28.06,,UW Housing and Food Services
1,2013,Folgers 11.3z Cls Decafinated,grocery,4440570,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,28.02,,UW Housing and Food Services
1,2013,Nicaragua Finca Santa Teresa Luis Joaquin Lovo,teacoffee,,unknown,,Atlas Coffee Co,1,no,,no,,no,,na,,no,,28,,UW Housing and Food Services
1,2013,Atkins Adv Vanilla Shake,grocery,4130006,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Acesulfame-Potassium,27.95,,UW Housing and Food Services
1,2013,"ONION,YELLOW MED",produce,023-01075,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,27.8,,UW Housing and Food Services
1,2013,'California L/S Pear Halves Dried',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,27.79,,UW Housing and Food Services
1,2013,Napoleon Whl Blk Olives 6z,grocery,3560006,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,na,,no,,27.74,,UW Housing and Food Services
1,2013,Chef 15z Beef Ravioli,grocery,4260216,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,27.65,,UW Housing and Food Services
1,2013,Chef 15z Lasagne,grocery,4260190,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,27.65,,UW Housing and Food Services
1,2013,Swansons 14z Vegetable Broth,grocery,4241606,unknown,Swanson's,Harbor Wholesale,1,no,,no,,no,,na,,no,,27.54,,UW Housing and Food Services
1,2013,Uganda Mt. Elgon Project,teacoffee,,unknown,,Atlas Coffee Co,1,no,,no,,no,,na,,no,,27.5,,UW Housing and Food Services
1,2013,Crater Lake Lemon Lime Soda 4/6/12oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,27.4,,UW Housing and Food Services
1,2013,Crater Lake Orange Cream Soda 4/6/12oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,27.4,,UW Housing and Food Services
1,2013,Crater Lake Root Beer 4/6/12oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,27.4,,UW Housing and Food Services
1,2013,Crater Lake Vanilla Cream Soda 4/6/12oz Glass,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,no,,27.4,,UW Housing and Food Services
1,2013,Lindsay Slice Ripe Olives,grocery,3540054,unknown,Lindsay,Harbor Wholesale,1,no,,no,,no,,na,,no,,27.36,,UW Housing and Food Services
1,2013,BEV MIX CIDER SPICED INST NTF,grocery,737-0120,unknown,ALPIN,CONTINENTAL MILLS INC,1,no,,no,,no,,na,,no,,27.32,,UW Housing and Food Services
1,2013,POTATOES SKINS REG NTF,grocery,MCX03602,unknown,MCCAI,MCCAIN FOODSERVICE INC,1,no,,no,,no,,na,,no,,27.3,,UW Housing and Food Services
1,2013,'Merlino Chipotle Pepper-Ground',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,27.18,,UW Housing and Food Services
1,2013,Baby Ruth Singles,grocery,900382,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),27.16,,UW Housing and Food Services
1,2013,Angry Birds HB Red Bird,grocery,1040003,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),27.12,,UW Housing and Food Services
1,2013,CHIPS SCRM & ONION NTF,grocery,77700,unknown,POPCH,POPCHIPS,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),27.06,,UW Housing and Food Services
1,2013,CHIPS CHILI LIME NTF GF,grocery,79900,unknown,POPCH,POPCHIPS,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),27.06,CONOLA OIL,UW Housing and Food Services
1,2013,Bubbl Burst Mango Peach,grocery,810426,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),27.06,,UW Housing and Food Services
1,2013,"BEET,GOLD",produce,031-02613,unknown,,Charlie's Produce,1,no,,no,,no,,na,,yes,,27,,UW Housing and Food Services
1,2013,BEANS REFRIED W/100% CORN OIL NTF,grocery,54914,unknown,SANT2,BASIC AMERICAN FOOD CO,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),26.87,,
1,2013,Kettle Caddy Jalapeno,grocery,5842411,unknown,Kettle Chips,Harbor Wholesale,1,no,,no,,no,,na,,no,,26.78,local - natural,UW Housing and Food Services
1,2013,Kettle Caddy Sea Salt,grocery,5842348,unknown,Kettle Chips,Harbor Wholesale,1,no,,no,,no,,na,,no,,26.78,local - natural,UW Housing and Food Services
1,2013,'Cal Best Walnut Halves & Pieces',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,26.75,,UW Housing and Food Services
1,2013,CORNMEAL YLW,grocery,43375,unknown,QUAKE,QUAKER OATS - DRY,1,no,,no,,no,,na,,no,,26.68,,UW Housing and Food Services
1,2013,Bc Fruit Gushers Tropical,grocery,5841097,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),26.64,,UW Housing and Food Services
1,2013,'Merlino Ginger-Ground',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,26.52,,UW Housing and Food Services
1,2013,Sp Supr Chili Powder,grocery,1270071,unknown,Spice Supreme,Harbor Wholesale,1,no,,no,,no,,na,,no,,26.52,,UW Housing and Food Services
1,2013,Dm Corn Wh Kernel  8.75z,grocery,4000153,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,26.49,,UW Housing and Food Services
1,2013,Trid Cinnamon,grocery,722741,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),26.43,,UW Housing and Food Services
1,2013,1.5z Orig Popcorn 24p,grocery,4830000,unknown,,Tim's Cascade,1,no,,no,,no,,na,,no,,26.4,,UW Housing and Food Services
1,2013,SYRUP HAZELNUT SF,grocery,2003,unknown,DA VI,KERRY FOODSERVICE,1,no,,no,,no,,na,,yes,Contains Caramel Coloring,26.38,,UW Housing and Food Services
1,2013,'Polenta Coarse Corn Grits,grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,26.35,,UW Housing and Food Services
1,2013,4pk Blueberry Bagel Total,baked,,unknown,,Essential Baking Company,1,no,,no,,no,,na,,no,,26.32,,UW Housing and Food Services
1,2013,Celtic Breakfast,teacoffee,,unknown,,Fidalgo Bay Coffee,1,no,,no,,no,,na,,no,,26.16,,UW Housing and Food Services
1,2013,Mango Ceylon Van,teacoffee,,unknown,,Fidalgo Bay Coffee,1,no,,no,,no,,na,,no,,26.16,,UW Housing and Food Services
1,2013,Chai Spice Black,teacoffee,,unknown,,Fidalgo Bay Coffee,1,no,,no,,no,,na,,no,,26.16,,UW Housing and Food Services
1,2013,"PEAR,D'ANJOU #1 W&P",produce,011-03116,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,26.16,,UW Housing and Food Services
1,2013,"BEET,RED TOPPED",produce,031-01808,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,26.11,,UW Housing and Food Services
1,2013,Mentos Roll Green Apple,grocery,907011,unknown,Mentos,Harbor Wholesale,1,no,,no,,no,,na,,yes,,26.07,not real,UW Housing and Food Services
1,2013,ROLL STADIUM 3Z RETAIL NTF,baked,62279,unknown,HEAR9,FRANZ FAMILY BAKERIES,1,no,,no,,no,,na,,no,,26.06,,UW Housing and Food Services
1,2013,Napoleon Kalamata Olives,grocery,3560005,unknown,Napoleon,Harbor Wholesale,1,no,,no,,no,,na,,no,,26,,UW Housing and Food Services
1,2013,BREAD MIX CORNBREAD HS NTF,grocery,734-0600,unknown,KRUST,CONTINENTAL MILLS INC,1,no,,no,,no,,na,,no,,25.97,,UW Housing and Food Services
1,2013,'Carmelina  Pear Tomato In Puree',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,25.95,,UW Housing and Food Services
1,2013,Trolli Hb Big Bold Bears,grocery,1043288,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,25.86,,UW Housing and Food Services
1,2013,HASHBROWNS THICK SHRED NTF,grocery,S89,unknown,LAMB,LAMB WESTON SALES INC,1,no,,no,,no,,na,,no,,25.83,,UW Housing and Food Services
1,2013,SPICE PEPPER CAYENNE,grocery,11004,unknown,CUSEC,ACH FOOD COMPANIES INC,1,no,,no,,no,,na,,no,,25.77,,UW Housing and Food Services
1,2013,70633 - NYBB PREM BB 6,baked,70633,unknown,,Franz Bakery,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,25.74,,UW Housing and Food Services
1,2013,70635 - NYBB PREM WHEAT 6,baked,70635,unknown,,Franz Bakery,1,no,,no,,no,,na,,no,,25.74,,UW Housing and Food Services
1,2013,SALAD BOWL W/LID COMBO PACK SUBWAY *NEW*,grocery,949614,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,na,,no,,25.7,,UW Housing and Food Services
1,2013,Airheads Green Apple .55z,grocery,889298,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.68,,UW Housing and Food Services
1,2013,Airheads Pink Lemonade,grocery,880971,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.68,,UW Housing and Food Services
1,2013,"PEAR,BOSC FCY",produce,011-03272,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,25.61,,UW Housing and Food Services
1,2013,Combos Tortilla Jalp Ched,grocery,5843039,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.6,,UW Housing and Food Services
1,2013,Argo Corn Starch 1lb Tub,grocery,4500078,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),25.58,,UW Housing and Food Services
1,2013,Sp Supr Italian Seasoning,grocery,1270229,unknown,Spice Supreme,Harbor Wholesale,1,no,,no,,no,,na,,no,,25.5,,UW Housing and Food Services
1,2013,'Merlino Cardamom Seed In Pod',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,25.45,,UW Housing and Food Services
1,2013,Pace 8z Medium Picante,grocery,4280760,unknown,Pace,Harbor Wholesale,1,no,,no,,no,,na,,no,,25.45,,UW Housing and Food Services
1,2013,HASHBROWNS PTY 2.25Z RECT GF,grocery,209,unknown,SIG5,J R SIMPLOT CO-BACKHAUL##,1,no,,no,,no,,na,,no,,25.43,,UW Housing and Food Services
1,2013,Cheez-It Box Wht Cheddar,grocery,5880009,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.39,,UW Housing and Food Services
1,2013,SAUCE SALSA MED,grocery,64363,unknown,,PENNYS SALSA INC,1,no,,no,,no,,na,,no,Contains Genetically Modified Organisms (GMOs),25.34,Corn Oil,UW Housing and Food Services
1,2013,'Merlino White Pepper-Ground',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,25.34,,UW Housing and Food Services
1,2013,Tropicana 32z Apple Juice,beverages,3961271,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,25.34,,UW Housing and Food Services
1,2013,Eclipse Plt Winterfrost,grocery,720004,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,25.3,,UW Housing and Food Services
1,2013,BK KL OREO COOK SAND 1/24,grocery,,unknown,,Transcold,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,25.27,"hfcs, soy",UW Housing and Food Services
1,2013,'Morton Rock Salt,grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,25.23,,UW Housing and Food Services
1,2013,SHRED LETTUCE SUBWAY ( S/D),produce,920905,unknown,,Food Services Inc. - Subway,1,no,,no,,no,,na,,no,,25.14,,UW Housing and Food Services
1,2013,Cheez-it HB Snk Mix Wht Ched,grocery,1000010,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.08,,UW Housing and Food Services
1,2013,Cheez-it HB Snk Mx Ched BBQ,grocery,1000008,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),25.08,,UW Housing and Food Services
1,2013,'Packer Bonita Flakes',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,25.04,,UW Housing and Food Services
1,2013,Mrs Smith Apple Pie,grocery,8370038,unknown,Mrs. Smith's,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),25.04,,UW Housing and Food Services
1,2013,"APPLE,RED DELICIOUS US EXTRA",produce,011-01125,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,25,,UW Housing and Food Services
1,2013,CHIPS MULTIGRN ORG NTF,grocery,44425,unknown,SUNCH,FRITO-LAY INC,1,no,,no,,no,,na,,no,,24.98,,UW Housing and Food Services
1,2013,Chefs S/O Classic Orange Peel Mix',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,24.98,,UW Housing and Food Services
1,2013,BC SM Carrot Cake Mix,grocery,5940002,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),24.92,,UW Housing and Food Services
1,2013,Cheez-It Ss Hot&Spicy 1.5z,grocery,1001945,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),24.9,,UW Housing and Food Services
1,2013,Gm Corn Chex Wic,grocery,6100424,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),24.88,,UW Housing and Food Services
1,2013,SPICE THYME LEAVES WHL,grocery,11031,unknown,CUSEC,ACH FOOD COMPANIES INC,1,no,,no,,no,,na,,no,,24.84,,UW Housing and Food Services
1,2013,Life Saver Hb Pep-O-Mint,grocery,1044071,unknown,Life Savers,Harbor Wholesale,1,no,,no,,no,,na,,no,,24.74,,UW Housing and Food Services
1,2013,Top Ramen Shrimp,grocery,5720538,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),24.7,,UW Housing and Food Services
1,2013,'Rubislager Pumpernickel',baked,,unknown,,Merlino,1,no,,no,,no,,na,,no,,24.54,,UW Housing and Food Services
1,2013,COOKIE GAUFRETTES ROLLED,baked,71049,unknown,,AMERICAN ROLAND FOOD CORP,1,no,,no,,no,,na,,no,,24.5,,UW Housing and Food Services
1,2013,"ONION,YELLOW SUPER COLOSSAL",produce,023-01090,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,24.41,,UW Housing and Food Services
1,2013,Pop Rocks Strawberry,grocery,908981,unknown,Pop Rocks,Harbor Wholesale,1,no,,no,,no,,na,,no,,24.4,,UW Housing and Food Services
1,2013,CELERY 18CT,produce,,unknown,SNOBO,AF SALINAS DANDY,1,no,,no,,no,,na,,no,,24.27,,UW Housing and Food Services
1,2013,'Packer Golden Seedless Raisins',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,24.2,,UW Housing and Food Services
1,2013,TEA WILD SWT ORNG INDV BAG,teacoffee,151598,unknown,TAZO,STARBUCKS CORPORATION,1,no,,no,,no,,na,,no,,24.18,,UW Housing and Food Services
1,2013,TOMATOES DCD IN JCE,grocery,2700037854,unknown,Angela Mia,CONAGRA FOODS CULINARY DR,1,no,,no,,no,,na,,no,,24.06,,UW Housing and Food Services
1,2013,Apple Pie,baked,,unknown,,PCC Bakery,1,no,,no,,no,,na,,no,,24,"Would be useful to have vedor for this product, access to all ingredients and their proximity to UW",UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,Hummus,grocery,,unknown,,Neato-Burrito,1,no,,no,,no,,na,,no,,24,,UW Housing and Food Services
1,2013,VINEGAR APPLE CIDER 50 GRAIN,grocery,8270,unknown,HEINZ,HEINZ SERVICE COMPANY,1,no,,no,,no,,na,,no,,23.95,,UW Housing and Food Services
1,2013,Breathsaver Roll Peprmnt,grocery,700022,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,,23.84,,UW Housing and Food Services
1,2013,Breathsaver Roll Wntrgrn,grocery,700051,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,,23.84,,UW Housing and Food Services
1,2013,Bakers Coconut Flakes-,grocery,4500005,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,23.8,,UW Housing and Food Services
1,2013,'Merlino Celery Seed',grocery,,unknown,Merlino,Merlino,1,no,,no,,no,,na,,no,,23.72,,UW Housing and Food Services
1,2013,"Tortilla Flour 6" WHT HS NTF""ortilla Flo",grocery,10300,unknown,MISSI,Mission/Dianes Foods,1,no,,no,,no,,na,,no,,23.66,,UW Housing and Food Services
1,2013,"APPLE,HONEYCRISP US #1",produce,011-02452,unknown,,Charlie's Produce,1,no,,no,,no,,na,,no,,23.45,,UW Housing and Food Services
1,2013,C & H Golden Brn Sugar 1#,grocery,5930051,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,,23.43,,UW Housing and Food Services
1,2013,Folgers 11.3z Classic Acm,grocery,4440141,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,no,,23.4,,UW Housing and Food Services
1,2013,Spree Chewy Hb 7z,grocery,1020109,unknown,Wonka,Harbor Wholesale,1,no,,no,,no,,na,,yes,"Blue #2, Green #3, Red #3, Yellow #5, Yellow #6",23.23,,UW Housing and Food Services
1,2013,Franks Redhot Sauce 12z,grocery,3648160,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,23.1,,UW Housing and Food Services
1,2013,'Fish King Panko Bread Crumbs (Japanese Style)(ZeroTransfats,grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,23.08,,UW Housing and Food Services
1,2013,BREAD GLDN PULLMAN TEX TST NTF,baked,62355,unknown,HEAR9,FRANZ FAMILY BAKERIES,1,no,,no,,no,,na,,no,,23.07,,UW Housing and Food Services
1,2013,Morton 26z Iodized Salt,grocery,5910011,unknown,Morton Salt,Harbor Wholesale,1,no,,no,,no,,na,,no,,23.04,,UW Housing and Food Services
1,2013,TRAIL MIX SAN JUAN,grocery,21242,unknown,NWDEL,NATURE'S WORLD LLC,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),22.89,,UW Housing and Food Services
1,2013,70635 - NYBB PREM WHEAT 6,baked,70635,unknown,,Franz Bakery,1,no,,no,,no,,na,,no,,22.88,,UW Housing and Food Services
1,2013,Combos Prtzl Buff Blue,grocery,5843221,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Partially Hydrogenated Oil (trans fats),22.78,,UW Housing and Food Services
1,2013,'Lurisia Sparkling Water 1 Liter',beverages,,unknown,,Merlino,1,no,,no,,no,,na,,no,,22.65,,UW Housing and Food Services
1,2013,'Schilling Dry Jerk Seasoning,grocery,,unknown,,Merlino,1,no,,no,,no,,na,,no,,22.58,,UW Housing and Food Services
1,2013,Act II Popcorn Lt Butter,grocery,5780007,unknown,,Harbor Wholesale,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),22.56,,UW Housing and Food Services
1,2013,'Packer Canola Oil',grocery,,unknown,,Merlino,1,no,,no,,no,,na,,yes,Contains Genetically Modified Organisms (GMOs),22.52,,UW Housing and Food Services
1,2013,Bubble Up 24/12oz LN,beverages,,unknown,,EK Beverages,1,no,,no,,no,,na,,yes,Contains high fructose corn syrup,22.5,,UW Housing and Food Services
